"","X1","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"241",1172,"Cdca5",75.53799509,3.185302851,1.075356014,2.962091446,0.00305557,0.024716346
"242",1185,"Psat1",1602.513061,2.15398848,0.486246708,4.429826348,9.43e-06,0.000336296
"243",1187,"Gda",775.5646258,3.272789439,0.589759948,5.5493586,2.87e-08,3.61e-06
"244",1192,"Vldlr",369.6824615,2.20210541,0.827120592,2.662375271,0.007759132,0.04847565
"245",1198,"Il33",865.0984909,2.340601972,0.79640027,2.938976869,0.003292976,0.026127907
"246",1203,"Kif20b",73.85061546,3.713924789,1.154255131,3.217594351,0.001292705,0.01301086
"247",1204,"Fgfbp3",233.2955158,2.437089832,0.535239167,4.553272598,5.28e-06,0.00021475
"248",1205,"Kif11",174.2793762,4.01531247,0.852425289,4.710456768,2.47e-06,0.000124955
"249",1206,"Myof",827.8060579,2.562090589,0.685457502,3.737781817,0.000185651,0.003170299
"250",1207,"Cep55",147.3357777,6.345478926,1.093518162,5.80281073,6.52e-09,1.1e-06
"251",1208,"Hells",136.87302,4.043498102,1.210499637,3.340354659,0.000836715,0.009484535
"252",1230,"Gsto1",1848.849981,4.625131978,0.542586137,8.524235443,1.54e-17,5.91e-14
"253",1234,"Olah",477.5442549,3.975204437,0.668405713,5.947292726,2.73e-09,5.44e-07
"254",1235,"Suv39h2",92.11609484,2.134310655,0.658340661,3.241954786,0.001187129,0.01226141
"255",1242,"Arl5b",647.8622844,2.238589726,0.57561754,3.889022778,0.000100649,0.001983166
"256",1245,"Mastl",69.64281209,3.232141408,1.21939757,2.650605092,0.008034773,0.049672736
"257",1252,"Kcnt1",24.07228193,13.24573901,3.41804511,3.875238208,0.00010652,0.002077554
"258",1278,"Stom",2250.946483,4.241439256,0.743872712,5.701834723,1.19e-08,1.72e-06
"259",1289,"Fmnl2",148.5681002,3.306404456,0.759765994,4.351872134,1.35e-05,0.000438194
"260",1293,"Dpp4",478.1403544,2.361904048,0.631127812,3.742354566,0.000182304,0.003123557
"261",1297,"Spc25",102.1109265,5.564301169,1.303196589,4.269732759,1.96e-05,0.000586321
"262",1304,"Nfe2l2",1939.060076,2.022118145,0.421135773,4.801582472,1.57e-06,8.61e-05
"263",1309,"2700094K13Rik",253.7636529,3.531593047,1.033492749,3.417143517,0.000632819,0.007718886
"264",1313,"4833423E24Rik",2258.581819,2.612361506,0.619133757,4.219381478,2.45e-05,0.000697222
"265",1321,"Fjx1",58.32988579,2.923524269,1.07812904,2.711664522,0.006694631,0.043713085
"266",1325,"Platr14",15.88601149,4.656658843,1.486303624,3.13304682,0.001730018,0.016221627
"267",1326,"Prrg4",360.4120955,3.406688215,1.129476753,3.016164969,0.002559939,0.02158351
"268",1329,"Kif18a",59.52920451,3.286522567,1.15710227,2.840304313,0.004507052,0.032535874
"269",1333,"Thbs1",1990.323885,3.804699657,0.950040321,4.004777033,6.21e-05,0.001394804
"270",1335,"Bub1b",143.0991913,3.585524227,1.094386271,3.276287652,0.001051814,0.011249357
"271",1336,"Knstrn",216.2440912,3.521058905,1.027743654,3.426008899,0.00061252,0.00752504
"272",1337,"Rad51",131.8010017,3.868014469,0.956561578,4.043664891,5.26e-05,0.001238514
"273",1340,"Nusap1",173.1519105,3.665551182,0.982647137,3.730282258,0.000191265,0.003222065
"274",1345,"Duoxa1",483.1714173,4.009836897,0.466714967,8.59161839,8.58e-18,5.91e-14
"275",1346,"Duox1",325.0396139,4.834348096,0.768051782,6.294299695,3.09e-10,8.79e-08
"276",1348,"Dut",234.8867912,3.202733028,1.042811961,3.071246924,0.002131668,0.018937343
"277",1350,"Ncaph",95.61415386,2.554971923,0.920760702,2.774849009,0.005522734,0.037928627
"278",1354,"Bub1",105.6230487,6.049979424,1.316612652,4.595109591,4.33e-06,0.000187541
"279",1358,"Tgm3",2466.705245,2.433359719,0.820575007,2.965432409,0.003022578,0.024488136
"280",1368,"Thbd",737.9001864,6.370116805,0.833220704,7.645173447,2.09e-14,3.21e-11
"281",1371,"Tpx2",234.0471775,2.659122951,0.764446518,3.478494426,0.000504239,0.006674977
"282",1380,"Rbl1",355.0120202,2.283491465,0.513209178,4.449436141,8.61e-06,0.000312078
"283",1383,"Ada",296.6349931,4.737587185,0.929882032,5.094826035,3.49e-07,2.59e-05
"284",1386,"Ube2c",292.6142242,4.652439532,1.127963407,4.124636937,3.71e-05,0.000961107
"285",1390,"B4galt5",85.77304775,6.07165324,2.206244921,2.752030467,0.005922701,0.039784088
"286",1393,"Pfdn4",399.2697206,2.332961416,0.861866299,2.70687161,0.006792052,0.044107264
"287",1399,"Kcnq2",11.45703861,9.251996758,2.837532176,3.260578624,0.001111851,0.01170414
"288",1403,"Fabp5",59542.01475,2.409747933,0.575396922,4.187975012,2.81e-05,0.000780808
"289",1408,"Ect2",181.5904248,6.608361996,1.300439344,5.081638006,3.74e-07,2.7e-05
"290",1411,"Atp11b",2050.943488,2.422967517,0.580417715,4.17452372,2.99e-05,0.000819525
"291",1412,"Ccna2",242.6199006,4.392961404,1.148292208,3.825647664,0.000130429,0.002429769
"292",1413,"Hspa4l",636.0713341,2.814639534,0.62339461,4.515020643,6.33e-06,0.000245712
"293",1417,"Mgst2",918.3506551,5.190373583,0.721169243,7.197164373,6.15e-13,5.91e-10
"294",1421,"Aadacl2",966.4196656,2.010638412,0.535828085,3.752394601,0.000175153,0.0030383
"295",1423,"P2ry1",384.9199081,2.421880297,0.799715469,3.028427475,0.002458301,0.020931648
"296",1427,"Tiparp",822.1364083,2.546752618,0.446039406,5.709703183,1.13e-08,1.67e-06
"297",1428,"Lekr1",56.30632727,3.020892689,0.901903763,3.349462339,0.000809686,0.009272771
"298",1437,"4930579G24Rik",40.64800869,4.152230036,1.1408432,3.639615011,0.000273046,0.004167273
"299",1438,"Lrat",435.4032043,3.393611591,0.565113272,6.005188265,1.91e-09,4.02e-07
"300",1444,"Iqgap3",104.7731369,2.581879052,0.85022852,3.036688361,0.002391926,0.02056013
"301",1466,"Sprr1b",11303.92769,5.51764653,1.690951615,3.26304223,0.001102231,0.011626759
"302",1492,"Phgdh",567.8627745,3.233838942,0.704497711,4.590276007,4.43e-06,0.000188736
"303",1497,"Igsf3",821.8701083,3.624126377,0.652357677,5.555428414,2.77e-08,3.52e-06
"304",1498,"Atp1a1",5723.980645,2.681170813,0.638139973,4.201540297,2.65e-05,0.000746227
"305",1499,"Ngf",73.57543985,5.123089267,0.948436352,5.401616311,6.6e-08,7.36e-06
"306",1508,"Gstm6",90.98811527,2.701585198,0.634496995,4.257837657,2.06e-05,0.000608901
"307",1521,"1810037I17Rik",4935.379731,4.163523656,1.046528958,3.978412278,6.94e-05,0.001518731
"308",1522,"Sec24d",373.2679289,2.919788161,0.635882582,4.59170961,4.4e-06,0.000188734
"309",1524,"Ccdc109b",66.22339067,4.756472038,1.549392393,3.069895051,0.00214134,0.01895752
"310",1528,"Cenpe",141.1256861,3.958288001,0.986438419,4.012706647,6e-05,0.001358685
"311",1530,"Ddit4l",257.7621499,6.544608368,1.566313258,4.178352148,2.94e-05,0.000808742
"312",1536,"Gbp2",407.1265324,4.992202432,1.869149982,2.670841013,0.007566147,0.047627787
"313",1541,"Ttll7",302.9315656,4.409775996,0.802693941,5.493720294,3.94e-08,4.69e-06
"314",1544,"Depdc1a",58.87208236,6.488490222,1.640858806,3.954325747,7.68e-05,0.001633771
"315",1549,"Dpy19l4",138.7339953,2.403973067,0.789305932,3.045679716,0.00232155,0.020112683
"316",1550,"Rad54b",42.14239141,3.555090515,1.265761211,2.808658129,0.004974844,0.03489657
"317",1555,"Ttpa",293.6976948,2.078432979,0.642402802,3.235404597,0.001214705,0.012431488
"318",1563,"Ndufb6",1210.043074,2.831040513,0.996854383,2.839973983,0.004511721,0.032539017
"319",1565,"Aqp3",8434.399634,4.320425241,0.909960716,4.747925011,2.06e-06,0.000108915
"320",1575,"Melk",96.19381096,2.653737469,0.852364869,3.113382033,0.001849564,0.016980857
"321",1581,"Smc2",278.801068,4.816373347,0.90938239,5.29631253,1.18e-07,1.15e-05
"322",1582,"Fktn",51.33976304,4.533303812,1.417735216,3.197567333,0.001385921,0.013669165
"323",1583,"Tmem245",202.9526791,2.684324467,0.791690171,3.390624976,0.000697335,0.008340338
"324",1586,"Txn1",10173.10249,3.021317797,0.972509644,3.10672271,0.001891738,0.017211098
"325",1587,"Svep1",203.374283,7.421950029,1.270435107,5.842053631,5.16e-09,9.21e-07
"326",1589,"Ptgr1",2713.22698,3.031644949,1.044689479,2.901957959,0.003708383,0.028411834
"327",1601,"C630043F03Rik",90.86482583,4.312040184,0.9774454,4.411540718,1.03e-05,0.000356886
"328",1605,"Gm12603",30.08402044,12.86755174,3.4823287,3.695099702,0.000219801,0.003558063
"329",1610,"Ak4",486.2381105,2.549981632,0.614392863,4.150408939,3.32e-05,0.000890173
"330",1616,"Orc1",73.14171517,4.180887529,1.183656667,3.53217926,0.00041215,0.005701468
"331",1625,"Stil",32.80225717,4.760644427,1.560034356,3.05162794,0.00227604,0.019818959
"332",1628,"Rad54l",40.25332073,7.200067767,1.932940458,3.724929932,0.000195369,0.003243118
"333",1631,"Kif2c",110.3560405,4.161878034,1.202791851,3.460181437,0.000539812,0.006936759
"334",1634,"Cdc20",308.1608914,4.071531406,1.04086608,3.91167652,9.17e-05,0.001858268
"335",1637,"Slc2a1",2196.89537,2.16681746,0.741660497,2.921575936,0.003482654,0.02711768
"336",1646,"Clspn",76.87000603,3.051221986,1.062917803,2.870609542,0.004096812,0.030402659
"337",1676,"Pla2g2d",162.1006569,2.682441238,0.719208482,3.729713019,0.000191698,0.00322342
"338",1689,"Lzic",237.4413864,2.123978028,0.487411641,4.357667833,1.31e-05,0.000432622
"339",1692,"H6pd",180.7508699,4.559237682,0.998775657,4.564826595,5e-06,0.000208213
"340",1701,"Cdk6",69.61388433,2.772239091,0.798938351,3.469903637,0.000520645,0.006786934
"341",1704,"Dbf4",186.2593016,2.13495146,0.580604856,3.677116092,0.000235886,0.003731537
"342",1705,"Abcb1b",183.971447,2.544036569,0.784583892,3.242529695,0.001184736,0.012244928
"343",1707,"Gnai1",1089.012922,2.171572485,0.555663666,3.908069966,9.3e-05,0.001881416
"344",1717,"Cenpa",270.6625799,4.024289897,1.119292094,3.595388477,0.000323908,0.004795896
"345",1719,"Tcf23",269.6274993,6.672236607,1.029809993,6.479094835,9.23e-11,3.55e-08
"346",1720,"Cad",298.0237567,2.013611678,0.659150202,3.054860141,0.002251655,0.019651156
"347",1729,"Ppp2r2c",138.2751153,3.838431792,1.108962116,3.461283065,0.000537607,0.006914214
"348",1734,"Ncapg",65.63465397,7.205962155,1.774653912,4.0604887,4.9e-05,0.001177812
"349",1738,"Lgi2",157.5027776,13.37074142,3.390955613,3.943059993,8.04e-05,0.00169604
"350",1744,"Bend4",54.19561554,2.71506517,0.975393059,2.783560067,0.005376591,0.037177512
"351",1746,"Sgcb",277.4948964,2.321884423,0.732787686,3.168563647,0.001531942,0.014826459
"352",1752,"Ppat",129.4755597,3.542557579,1.131921973,3.129683549,0.001749947,0.016279768
"353",1755,"Cenpc1",118.8182317,2.146555135,0.734644951,2.921894625,0.003479092,0.02711469
"354",1756,"Uba6",241.3355972,2.215520152,0.564197781,3.926850168,8.61e-05,0.001785076
"355",1757,"Tmprss11b",123.1467776,6.187303918,2.061740468,3.001010075,0.002690857,0.022415054
"356",1760,"Epgn",1754.281689,3.422586098,0.884667548,3.868782239,0.00010938,0.002114548
"357",1761,"Ereg",4425.9576,3.401877779,0.590247946,5.763472454,8.24e-09,1.32e-06
"358",1764,"Cxcl9",341.8458273,7.988460747,2.286157947,3.494273332,0.000475354,0.006386116
"359",1765,"Cxcl10",223.2402878,4.860609835,1.56320218,3.109392948,0.001874722,0.017140157
"360",1766,"Cxcl11",73.80597111,9.163219402,3.293148443,2.782510282,0.005394016,0.037258708
"361",1770,"Antxr2",207.1182724,3.036227425,1.001474968,3.031755684,0.002431359,0.020790143
"362",1779,"Chek2",72.2247093,3.30932504,1.038008322,3.188148853,0.001431868,0.014016803
"363",1786,"2610524H06Rik",102.004058,2.115363514,0.680029656,3.110693036,0.001866489,0.017105583
"364",1794,"Kntc1",86.83324979,3.083094643,0.983884815,3.133593075,0.001726801,0.016202205
"365",1829,"C1galt1",156.8138267,2.269264775,0.729045596,3.112651374,0.001854149,0.017012786
"366",1832,"Cav2",946.7442355,2.447222114,0.751139669,3.258012077,0.001121956,0.011770202
"367",1834,"Ptprz1",223.1039447,7.08053671,1.032323992,6.858831886,6.94e-12,4.64e-09
"368",1837,"Lrrc4",193.6795253,2.659299932,0.918103905,2.89651304,0.00377335,0.028852045
"369",1839,"Agbl3",37.48771738,3.347979395,1.05659821,3.168640039,0.001531539,0.014826459
"370",1842,"Akr1d1",184.0674175,7.706830353,2.221541207,3.4691368,0.000522134,0.006789061
"371",1847,"E330009J07Rik",81.11872587,3.474296902,0.835217293,4.159752114,3.19e-05,0.000865099
"372",1859,"Abcg2",260.9410736,3.88646043,1.206913954,3.220163638,0.001281174,0.01292019
"373",1861,"Mad2l1",197.9390003,3.97313882,0.865940108,4.588237436,4.47e-06,0.000188736
"374",1864,"Mat2a",3361.93432,2.553465171,0.619089399,4.124549984,3.71e-05,0.000961107
"375",1866,"Hk2",1597.912266,2.716017527,0.85501026,3.176590567,0.001490173,0.014504409
"376",1872,"Mcm2",243.6407872,2.961856883,0.861553964,3.437807736,0.000586444,0.007327688
"377",1876,"Prickle2",562.2264852,3.077129853,0.617914081,4.979866859,6.36e-07,4.11e-05
"378",1878,"Kbtbd8",156.8042622,2.0697496,0.582753259,3.551674004,0.000382789,0.005411976
"379",1881,"0610040F04Rik",13.66506499,9.814199139,3.267116061,3.003933425,0.002665136,0.022261131
"380",1887,"Fancd2",38.42268656,3.411748716,1.163792931,2.931577107,0.003372456,0.026512164
"381",1895,"Cdca3",257.8897041,3.001395783,0.794949074,3.775582462,0.000159634,0.002842895
"382",1898,"Ncapd2",303.5855706,3.080142021,0.7558725,4.074949178,4.6e-05,0.00112273
"383",1900,"Rad51ap1",58.73746715,3.397778162,1.018698352,3.335411465,0.000851733,0.009614014
"384",1902,"Foxm1",153.897844,3.953548151,0.97881972,4.039097365,5.37e-05,0.001253281
"385",1903,"Clec2f",50.60651941,5.388566954,1.49808606,3.596967556,0.000321949,0.00478264
"386",1918,"Arntl2",244.2092327,2.634112139,0.973631186,2.705451691,0.006821157,0.044215251
"387",1938,"Zfp111",130.3702369,2.333742724,0.658077254,3.546305102,0.000390674,0.005478342
"388",1939,"Zfp108",45.35976454,4.20831541,1.311088501,3.209787445,0.001328332,0.013282452
"389",1946,"Cyp2b10",2036.885248,2.052184119,0.329137656,6.235032911,4.52e-10,1.2e-07
"390",1953,"Lgals7",68623.1813,2.065177538,0.636635069,3.243895345,0.001179071,0.012202785
"391",1960,"Wdr62",269.1458571,4.1415918,0.742731441,5.5761633,2.46e-08,3.2e-06
"392",1974,"Zfp719",130.1651217,2.379093725,0.573788409,4.146291014,3.38e-05,0.000901606
"393",1978,"Cpt1c",97.69876486,3.196027889,0.896940058,3.563256944,0.000366282,0.005246398
"394",1989,"E2f8",181.7404233,4.615927513,0.694156669,6.649691228,2.94e-11,1.61e-08
"395",1999,"Ticrr",40.86022182,4.438752265,1.445592053,3.070542797,0.002136701,0.018938265
"396",2002,"Prc1",295.3027893,4.259791918,0.843733512,5.048740931,4.45e-07,3.07e-05
"397",2004,"Bnc1",361.0355458,2.932328201,1.040288732,2.818763782,0.004820898,0.034096817
"398",2011,"Ddias",101.6135786,3.963552836,0.698264338,5.676292807,1.38e-08,1.94e-06
"399",2029,"Rnf141",57.96867838,4.703556174,1.417145848,3.31903465,0.000903292,0.010001944
"400",2040,"Palb2",42.4833068,2.812917885,1.051155232,2.676025196,0.007450104,0.04727145
"401",2041,"Plk1",79.04761883,6.511342806,1.576918987,4.129154927,3.64e-05,0.000951024
"402",2043,"Slc5a11",37.24015561,10.33170385,3.117977626,3.3135914,0.00092106,0.010147506
"403",2044,"Nsmce1",356.3529002,2.428996504,0.823866067,2.948290506,0.003195366,0.025568357
"404",2049,"Kif22",121.9012749,4.655256282,1.26211287,3.688462731,0.000225613,0.003623247
"405",2058,"Chst15",169.1190386,2.846842586,1.005515897,2.831225837,0.004636997,0.033162403
"406",2061,"Mki67",1121.512514,3.347301283,0.773724168,4.326220403,1.52e-05,0.000480684
"407",2062,"Mgmt",42.97969955,3.598561856,1.272676229,2.827554859,0.004690498,0.033467159
"408",2066,"Ifitm3",1624.550145,2.613805076,0.85811278,3.045992482,0.002319136,0.020112683
"409",2079,"Cd81",1014.036142,3.87102811,0.703564443,5.502023514,3.75e-08,4.58e-06
"410",2083,"Ccnd1",817.6670806,2.45566446,0.752357361,3.263960169,0.001098666,0.011605085
"411",2084,"Tpcn2",286.2293414,2.374599603,0.524036409,4.531363777,5.86e-06,0.000231539
"412",2086,"Shcbp1",93.79799996,3.274805148,0.828814722,3.951190852,7.78e-05,0.00165044
"413",2095,"Ckap2",265.4703019,5.002676621,0.903807635,5.535112152,3.11e-08,3.86e-06
"414",2109,"Tusc3",145.5101168,2.4727564,0.862895802,2.865648895,0.004161555,0.030668686
"415",2112,"Dctd",54.62836877,3.648098968,1.15847714,3.149047005,0.001638038,0.015568963
"416",2113,"Neil3",64.94590091,3.442019062,1.113428816,3.091368763,0.00199236,0.017959288
"417",2115,"Hpgd",433.8322102,3.386373028,0.575592452,5.883282546,4.02e-09,7.45e-07
"418",2118,"Sh3rf1",163.9327902,2.049353311,0.594759821,3.445682169,0.00056962,0.007199415
"419",2125,"Homer3",179.2175307,2.06611784,0.714637108,2.891142673,0.003838438,0.029126222
"420",2127,"Lsm4",1008.382612,2.174437093,0.694336617,3.131675674,0.001738118,0.016248863
"421",2134,"Ankle1",51.71922811,3.839738917,1.179822342,3.254506022,0.001135898,0.011875924
"422",2143,"Mcm5",327.0686079,3.966159359,0.90418117,4.386465335,1.15e-05,0.000390005
"423",2145,"Tmem184c",116.9016996,3.090062577,0.780238721,3.960406598,7.48e-05,0.001603826
"424",2154,"Asf1b",90.78620942,3.363061525,1.209732718,2.780003777,0.005435827,0.037513794
"425",2160,"Nod2",554.8239292,3.679290946,0.959887886,3.833042377,0.000126568,0.00237512
"426",2162,"Cpne2",130.2145449,3.651935086,1.075988012,3.39402953,0.000688723,0.008250178
"427",2172,"Has3",404.3447193,4.667118857,1.177260891,3.964387923,7.36e-05,0.001586143
"428",2174,"Nqo1",127.0765902,2.615675082,0.759912869,3.44207236,0.000577276,0.00724849
"429",2178,"Cmtr2",122.9213915,2.593142362,0.638343108,4.062301805,4.86e-05,0.001172368
"430",2181,"St3gal2",286.4513944,2.152509322,0.672098321,3.202670288,0.001361598,0.013553365
"431",2185,"Cenpn",51.6626191,2.88265626,0.95598931,3.015364535,0.002566706,0.021615178
"432",2192,"Gins2",66.63618651,2.501588152,0.928235153,2.694993983,0.00703899,0.045188906
"433",2195,"Slc7a5",274.8060305,2.089670989,0.710932636,2.939337546,0.003289146,0.02611605
"434",2204,"Tubb3",334.4306258,2.812563881,0.953117451,2.950910067,0.003168392,0.025401674
"435",2221,"Spc24",96.46377768,4.105994941,1.245846103,3.295748113,0.0009816,0.010684283
"436",2224,"Anln",324.0739431,4.141498176,1.083493888,3.822354903,0.000132183,0.002447601
"437",2229,"AI414108",61.22439738,5.046602701,1.511333665,3.339171765,0.000840286,0.009498458
"438",2234,"3110039I08Rik",383.6584939,4.009455061,0.754354002,5.31508423,1.07e-07,1.06e-05
"439",2237,"Mcam",190.2899931,6.753562813,1.147757938,5.884135138,4e-09,7.45e-07
"440",2238,"Cbl",164.6323538,3.604101589,1.325306073,2.719448482,0.006539088,0.04285682
"441",2239,"Abcg4",158.4193701,3.03014388,0.608172916,4.982372286,6.28e-07,4.07e-05
"442",2257,"Rcn2",337.9497256,2.016760232,0.744951172,2.70723815,0.006784557,0.044089579
"443",2259,"Tspan3",1059.366383,2.408857494,0.864319037,2.787000391,0.005319841,0.036845716
"444",2266,"Kif23",279.191669,2.469876441,0.74256056,3.326161627,0.000880509,0.009841844
"445",2269,"Zwilch",88.29976834,2.808646724,0.819764515,3.426162847,0.000612173,0.00752504
"446",2272,"Pif1",48.72092208,4.235451891,1.470059387,2.881143394,0.003962353,0.029706052
"447",2273,"2810417H13Rik",292.7749203,4.867089913,1.222182299,3.982294555,6.83e-05,0.00150069
"448",2274,"Fam96a",698.1992808,2.686254708,0.731604936,3.671728518,0.000240916,0.003788598
"449",2275,"Car12",1938.319785,3.461741899,0.761432985,4.546351376,5.46e-06,0.000219524
"450",2278,"Ccnb2",163.3975974,3.930967859,1.030754288,3.813680819,0.000136912,0.002516991
"451",2284,"Fam83b",836.81357,3.676101255,1.274900809,2.883440993,0.003933563,0.029566097
"452",2290,"Rbp1",1158.555666,4.146320124,1.204351701,3.442781806,0.000575764,0.007241335
"453",2291,"Rbp2",2676.924819,3.600067393,1.068907308,3.367988381,0.000757188,0.008809402
"454",2294,"Ky",148.7576534,8.970013256,3.190020335,2.811898457,0.004925005,0.03464183
"455",2308,"Traip",69.5529218,3.656408645,1.102364162,3.316879096,0.00091029,0.01005769
"456",2310,"Gpx1",12666.06527,4.523776857,0.991695644,4.561658493,5.08e-06,0.000210809
"457",2330,"Higd1a",4543.700767,2.596229718,0.75468227,3.440162596,0.000581365,0.007293874
"458",2332,"Kif15",146.3053795,4.606326127,1.149130126,4.008533083,6.11e-05,0.001374818
"459",2337,"Nudt11",45.4408491,5.002721092,1.130410611,4.425578672,9.62e-06,0.000338273
"460",2339,"Clcn5",135.5210326,3.419165243,1.276960652,2.677580737,0.007415598,0.047095175
"461",2340,"Plp2",1457.562069,2.18062992,0.484322286,4.50243564,6.72e-06,0.000255563
"462",2353,"Zfp280c",185.0752037,2.21964341,0.624675428,3.553274723,0.000380467,0.005403504
"463",2354,"Slc25a14",79.08327118,2.574285464,0.859182839,2.996202145,0.002733652,0.022674852
"464",2357,"Hprt",1618.442253,2.565476461,0.590392694,4.34537298,1.39e-05,0.000448927
"465",2363,"Xlr4b",50.54113414,3.726211045,1.065137063,3.498339487,0.000468165,0.006328254
"466",2364,"Xlr4c",32.59973033,4.200739881,1.418814259,2.960739825,0.003069011,0.024798962
"467",2368,"Mpp1",799.2474932,3.016560809,0.593120259,5.085917671,3.66e-07,2.66e-05
"468",2369,"Fundc2",651.1775428,2.772295053,0.683597739,4.055447957,5e-05,0.001186788
"469",2370,"Gyk",1118.980953,3.410184041,0.432213042,7.890053536,3.02e-15,5.5e-12
"470",2374,"Eda2r",182.5616754,7.64347747,0.943799929,8.09862052,5.56e-16,1.22e-12
"471",2377,"Gjb1",97.16404129,5.817661027,1.139538914,5.105276315,3.3e-07,2.51e-05
"472",2379,"Ercc6l",64.44765395,6.313117959,1.711937111,3.687704366,0.000226286,0.003630266
"473",2381,"Uprt",15.39807881,11.31501062,3.15908994,3.581731079,0.000341325,0.004989026
"474",2384,"Cox7b",4380.841751,2.479190473,0.8341418,2.972145109,0.002957269,0.024137156
"475",2388,"Gm6377",11.10406171,8.411617925,3.109819772,2.704857047,0.006833379,0.044254973
"476",2392,"Timm8a1",692.0246358,2.068316112,0.598616571,3.455160131,0.000549966,0.00702029
"477",2397,"Prps1",216.3401526,2.146702537,0.699072293,3.070787611,0.00213495,0.018938265
"478",2403,"Sat1",3571.048262,2.139529452,0.59452725,3.598707126,0.000319803,0.004762649
"479",2412,"Prps2",173.1094545,3.173340087,0.70819019,4.48091506,7.43e-06,0.000275248
